2001 UZ16 ,XJ , 01572 ,  465  , 21 29 37.93 27 10 34.39 , 0 0 0.03   0 0 0.52 , 19.677
1951 RA ,XN , 06010 ,  673  , 21 50 53.87 12 19 28.81 , 0 0 0.0   0 0 0.02 , 15.156
2011 CG2 ,XF , 01653 ,  783  , 10 47 18.74 4 7 13.26 , 0 0 0.07   0 0 0.98 , 19.712
2003 WG ,XJ , 01787 ,  384  , 14 8 40.76 35 45 50.18 , 0 0 0.35   0 0 5.28 , 19.421
2003 WR21 ,XF , 03645 ,  766  , 5 3 1.31 4 11 1.9 , 0 0 0.03   0 0 0.41 , 19.838
2004 WS2 ,XF , 01612 ,  633  , 8 46 35.7 15 44 14.46 , 0 0 0.1   0 0 1.44 , 18.29
2001 XU10 ,XJ , 05013 ,  780  , 9 32 53.5 5 2 31.92 , 0 0 0.01   0 0 0.18 , 18.772
2008 QY ,XF , 02792 ,  304  , 4 31 51.94 40 54 23.0 , 0 0 0.02   0 0 0.33 , 17.582
2008 QY ,XF , 02811 ,  302  , 3 47 46.91 42 18 6.01 , 0 0 0.03   0 0 0.52 , 17.478
2008 QY ,XF , 02936 ,  473  , 0 24 7.5 25 46 7.03 , 0 0 0.03   0 0 0.45 , 19.885
2002 VU94 ,XN , 04657 ,  074  , 21 5 49.12 71 53 11.62 , 0 0 0.34   0 0 5.04 , 14.36
2002 VU94 ,XN , 04783 ,  600  , 21 49 36.71 18 47 11.44 , 0 0 0.11   0 0 1.68 , 15.016
2002 VU94 ,XJ , 04889 ,  817  , 22 7 36.11 4 49 59.52 , 0 0 0.06   0 0 0.84 , 16.778
2002 VU94 ,XF , 06061 ,  779  , 9 14 51.24 4 53 9.89 , 0 0 0.01   0 0 0.18 , 19.95
2002 VU94 ,XJ , 06068 ,  779  , 9 15 8.15 4 46 37.31 , 0 0 0.01   0 0 0.18 , 19.924
2007 JX2 ,XJ , 06549 ,  488  , 5 41 45.27 23 32 34.73 , 0 0 0.1   0 0 1.56 , 19.094
2001 UA5 ,XJ , 03115 ,  377  , 11 22 58.89 35 46 7.18 , 0 0 0.03   0 0 0.41 , 17.83
2002 VX94 ,XF , 00956 ,  311  , 8 3 9.01 40 28 47.64 , 0 0 0.07   0 0 1.04 , 18.18
2018 XV5 ,XF , 05213 ,  181  , 17 36 10.51 52 47 40.06 , 0 0 0.36   0 0 5.32 , 16.857
2018 XV5 ,XJ , 05261 ,  047  , 21 20 1.94 75 4 54.12 , 0 0 0.48   0 0 7.21 , 17.19
2018 XV5 ,XJ , 05262 ,  047  , 21 21 8.23 75 5 55.75 , 0 0 0.48   0 0 7.21 , 17.192
1995 SA ,XF , 04154 ,  671  , 21 8 53.31 12 24 2.88 , 0 0 0.09   0 0 1.38 , 18.097
2012 MS4 ,XN , 06269 ,  802  , 17 7 34.62 3 56 14.24 , 0 0 0.02   0 0 0.34 , 19.324
2006 HZ51 ,XJ , 05115 ,  444  , 13 38 1.98 30 17 41.78 , 0 0 0.13   0 0 2.01 , 18.565
1989 UR ,XF , 02855 ,  412  , 1 12 32.47 28 7 54.37 , 0 0 0.02   0 0 0.23 , 16.544
1989 UR ,XF , 02869 ,  475  , 0 57 49.97 25 6 55.08 , 0 0 0.02   0 0 0.24 , 16.454
1989 UR ,XF , 03551 ,  601  , 22 1 48.98 18 10 30.58 , 0 0 0.01   0 0 0.18 , 18.655
1989 UR ,XJ , 04107 ,  594  , 19 25 58.63 18 36 4.03 , 0 0 0.02   0 0 0.36 , 17.77
2001 HY7 ,XJ , 01901 ,  804  , 17 40 36.92 2 11 41.21 , 0 0 0.18   0 0 2.63 , 18.683
2001 HY7 ,XJ , 01947 ,  728  , 16 29 31.51 10 2 49.06 , 0 0 0.18   0 0 2.65 , 18.671
2009 SG2 ,XN , 07059 ,  201  , 3 47 25.64 49 35 18.96 , 0 0 0.05   0 0 0.72 , 19.798
1998 UT18 ,XF , 02386 ,  800  , 16 27 38.88 2 25 32.27 , 0 0 0.01   0 0 0.16 , 19.224
1994 XL1 ,XJ , 06075 ,  626  , 6 32 3.41 14 32 39.66 , 0 0 0.07   0 0 1.01 , 15.126
2012 VL6 ,XJ , 01553 ,  202  , 4 21 18.92 51 44 43.04 , 0 0 7.58   0 1 53.77 , 15.837
1982 XB ,XJ , 01507 ,  760  , 2 49 22.19 4 9 40.39 , 0 0 0.04   0 0 0.58 , 18.665
2003 YE45 ,XJ , 02738 ,  200  , 3 30 11.63 52 43 48.43 , 0 0 0.01   0 0 0.1 , 19.989
2003 YE45 ,XJ , 05391 ,  194  , 0 33 52.54 51 33 28.19 , 0 0 0.01   0 0 0.13 , 18.729
