1998 VD35 ,XJ , 04944 ,  753  , 0 30 38.41 6 30 17.57 , 0 0 0.05   0 0 0.7 , 22.462
1998 QA1 ,XJ , 04865 ,  413  , 1 36 13.83 28 15 37.76 , 0 0 0.07   0 0 1.04 , 20.73
1998 QA1 ,XJ , 04893 ,  413  , 1 27 32.58 27 32 56.87 , 0 0 0.07   0 0 1.05 , 20.709
1998 QA1 ,XN , 05595 ,  491  , 6 49 46.81 27 52 45.55 , 0 0 0.04   0 0 0.57 , 23.842
1998 QA1 ,XF , 06402 ,  476  , 1 16 32.95 26 49 42.28 , 0 0 0.05   0 0 0.78 , 19.79
1998 QA1 ,XN , 06442 ,  474  , 0 40 58.45 25 39 40.86 , 0 0 0.06   0 0 0.91 , 19.75
2002 QW47 ,XJ , 03775 ,  788  , 12 12 43.5 3 26 11.8 , 0 0 0.13   0 0 1.97 , 22.722
2002 QW47 ,XJ , 03776 ,  788  , 12 12 46.95 3 26 5.78 , 0 0 0.13   0 0 1.97 , 22.72
2002 QW47 ,XN , 03805 ,  788  , 12 30 57.35 3 16 22.48 , 0 0 0.17   0 0 2.58 , 22.004
2011 YV62 ,XJ , 01015 ,  702  , 7 43 37.32 10 27 45.5 , 0 0 1.39   0 0 20.92 , 23.266
2011 YV62 ,XJ , 01035 ,  702  , 7 33 2.16 10 38 51.65 , 0 0 1.43   0 0 21.47 , 23.215
2018 DA1 ,XJ , 03115 ,  377  , 10 57 59.07 36 12 58.39 , 0 0 0.06   0 0 0.88 , 20.505
1989 FC ,XF , 02376 ,  643  , 12 4 4.33 15 35 3.8 , 0 0 0.11   0 0 1.71 , 17.09
1989 FC ,XF , 02399 ,  715  , 12 7 12.44 12 34 25.64 , 0 0 0.04   0 0 0.59 , 19.623
2008 TC4 ,XJ , 02183 ,  410  , 0 20 23.39 28 52 12.18 , 0 0 0.1   0 0 1.5 , 18.716
2004 UE ,XF , 04154 ,  671  , 21 25 24.73 13 30 22.28 , 0 1 11.46   0 17 51.91 , 23.906
2018 JD2 ,XJ , 00473 ,  652  , 14 51 18.17 16 4 13.8 , 0 0 0.29   0 0 4.38 , 20.65
2018 TY2 ,XJ , 01515 ,  417  , 3 9 50.58 28 38 9.42 , 0 1 14.51   0 18 37.72 , 20.635
2004 KH17 ,XJ , 02457 ,  331  , 16 38 39.69 40 21 49.43 , 0 0 0.38   0 0 5.66 , 18.637
2007 LF ,XF , 03566 ,  542  , 1 12 26.66 17 9 3.35 , 0 0 0.05   0 0 0.72 , 23.658
2007 LF ,XJ , 06551 ,  557  , 6 27 59.06 21 9 1.08 , 0 0 0.05   0 0 0.72 , 23.982
1973 EA ,XJ , 01613 ,  533  , 22 23 1.02 23 37 2.17 , 0 0 0.01   0 0 0.16 , 18.229
2002 JZ8 ,XF , 05192 ,  806  , 18 27 21.9 3 4 54.98 , 0 0 0.21   0 0 3.08 , 21.087
2009 BE58 ,XF , 00933 ,  628  , 7 8 6.8 17 36 4.54 , 0 0 0.03   0 0 0.45 , 22.328
2009 BE58 ,XF , 07138 ,  628  , 6 49 29.12 17 50 40.02 , 0 0 0.04   0 0 0.6 , 22.125
2001 PM9 ,XJ , 00268 ,  478  , 2 18 10.17 23 8 0.31 , 0 0 0.02   0 0 0.3 , 21.709
2001 PM9 ,XF , 04172 ,  476  , 1 40 20.67 22 1 31.76 , 0 0 0.01   0 0 0.19 , 22.397
2001 PM9 ,XN , 04343 ,  608  , 0 20 37.55 13 19 25.46 , 0 0 0.02   0 0 0.24 , 22.044
2001 PM9 ,XN , 06368 ,  540  , 0 39 56.83 19 11 3.52 , 0 0 0.01   0 0 0.21 , 21.643
